src,dst,day
192.168.001.001,194.027.251.021,28
197.218.177.069,172.016.113.105,28
172.016.114.207,205.181.112.067,28
230.001.010.020,172.016.112.050,28
194.027.251.021,192.168.001.001,28
172.016.112.194,208.134.241.157,28
192.168.001.020,192.168.001.010,28
166.102.114.043,172.016.113.050,28
200.027.121.144,172.016.114.050,28
010.020.030.040,172.016.112.050,28
166.102.114.043,172.016.113.050,28
192.168.001.001,207.230.054.203,28
135.013.216.191,172.016.114.050,28
172.016.115.005,199.232.054.050,28
010.020.030.040,172.016.112.050,28
195.115.218.108,172.016.114.050,28
172.016.115.087,207.077.090.015,28
230.001.010.020,172.016.112.050,28
192.168.001.001,207.230.054.203,28
010.020.030.040,172.016.112.050,28
172.016.115.087,206.184.238.129,28
010.020.030.040,172.016.112.050,28
172.016.113.105,160.147.163.019,28
194.027.251.021,192.168.001.001,28
172.016.114.148,196.227.033.189,28
194.027.251.021,192.168.001.001,28
172.016.115.234,208.134.241.211,28
172.016.117.132,207.025.071.144,28
010.020.030.040,172.016.112.050,28
135.013.216.191,172.016.113.050,28
172.016.112.149,205.181.112.065,28
199.174.194.153,172.016.114.050,28
166.102.114.043,172.016.113.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
230.001.010.020,172.016.112.050,28
172.016.116.201,134.205.165.120,28
010.020.030.040,172.016.112.050,28
172.016.114.168,205.181.112.065,28
194.027.251.021,192.168.001.001,28
172.016.113.105,195.115.218.108,28
199.174.194.175,172.016.114.050,28
209.030.070.116,172.016.112.050,28
010.020.030.040,172.016.112.050,28
230.001.010.020,172.016.112.050,28
194.027.251.021,192.168.001.001,28
010.020.030.040,172.016.112.050,28
197.218.177.069,172.016.112.207,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
172.016.114.168,199.094.100.002,28
010.020.030.040,172.016.112.050,28
197.218.177.069,172.016.112.207,28
209.074.060.168,172.016.113.050,28
230.001.010.020,172.016.112.050,28
209.074.060.168,172.016.113.050,28
172.016.116.044,207.046.130.138,28
192.168.001.001,207.230.054.203,28
172.016.113.105,198.199.206.217,28
192.168.001.001,194.027.251.021,28
230.001.010.020,172.016.112.050,28
010.020.030.040,172.016.112.050,28
207.230.054.203,192.168.001.001,28
172.016.116.044,209.038.172.018,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
230.001.010.020,172.016.112.050,28
166.102.114.043,172.016.113.050,28
172.016.117.052,209.001.112.251,28
010.020.030.040,172.016.112.050,28
172.016.116.044,209.130.114.125,28
230.001.010.020,172.016.112.050,28
195.115.218.163,172.016.114.050,28
010.020.030.040,172.016.112.050,28
166.102.114.043,172.016.113.050,28
166.102.114.043,172.016.113.050,28
135.013.216.191,172.016.113.050,28
194.027.251.021,192.168.001.001,28
192.168.001.020,192.168.001.010,28
172.016.114.168,207.025.071.144,28
192.168.001.001,194.027.251.021,28
172.016.112.207,205.181.112.065,28
194.027.251.021,192.168.001.001,28
199.174.194.162,172.016.114.050,28
192.168.001.010,172.016.112.020,28
135.013.216.191,172.016.113.050,28
172.016.113.105,062.052.069.075,28
209.074.060.168,172.016.113.050,28
194.027.251.021,192.168.001.001,28
172.016.114.168,131.084.001.031,28
230.001.010.020,172.016.112.050,28
010.020.030.040,172.016.112.050,28
172.016.115.234,205.181.128.214,28
010.020.030.040,172.016.112.050,28
230.001.010.020,172.016.112.050,28
172.016.112.149,209.067.025.106,28
230.001.010.020,172.016.112.050,28
209.074.060.168,172.016.113.050,28
010.020.030.040,172.016.112.050,28
172.016.113.204,152.163.210.012,28
010.020.030.040,172.016.112.050,28
172.016.114.207,130.014.074.003,28
230.001.010.020,172.016.112.050,28
172.016.112.194,135.008.060.182,28
172.016.114.168,194.007.248.153,28
010.020.030.040,172.016.112.050,28
194.027.251.021,192.168.001.001,28
172.016.114.148,205.181.112.065,28
192.168.001.001,194.027.251.021,28
172.016.114.050,209.154.098.084,28
192.168.001.001,194.027.251.021,28
166.102.114.043,172.016.113.050,28
172.016.115.087,208.149.100.049,28
194.027.251.021,192.168.001.001,28
172.016.113.084,207.082.250.251,28
209.074.060.168,172.016.113.050,28
010.020.030.040,172.016.112.050,28
194.007.248.153,172.016.112.149,28
172.016.112.149,197.218.177.069,28
166.102.114.043,172.016.113.050,28
172.016.114.169,194.027.251.021,28
010.020.030.040,172.016.112.050,28
192.168.001.001,255.255.255.255,28
010.020.030.040,172.016.112.050,28
172.016.117.052,140.175.174.030,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
172.016.113.084,132.162.001.225,28
172.016.117.103,204.162.080.136,28
192.168.001.001,194.027.251.021,28
230.001.010.020,172.016.112.050,28
172.016.114.207,195.073.151.050,28
207.230.054.203,192.168.001.001,28
010.020.030.040,172.016.112.050,28
172.016.113.084,195.073.151.050,28
010.020.030.040,172.016.112.050,28
230.001.010.020,172.016.112.050,28
172.016.114.148,207.046.131.016,28
172.016.117.111,140.175.036.008,28
230.001.010.020,172.016.112.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
192.168.001.010,172.016.113.050,28
195.115.218.108,172.016.114.050,28
010.020.030.040,172.016.112.050,28
230.001.010.020,172.016.112.050,28
196.037.075.158,172.016.114.148,28
230.001.010.020,172.016.112.050,28
230.001.010.020,172.016.112.050,28
172.016.114.168,209.143.199.093,28
192.168.001.001,194.027.251.021,28
230.001.010.020,172.016.112.050,28
135.013.216.191,172.016.113.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
172.016.114.168,137.245.085.134,28
172.016.112.194,204.071.242.042,28
207.230.054.203,192.168.001.001,28
172.016.114.168,205.238.134.031,28
172.016.117.052,143.158.016.069,28
166.102.114.043,172.016.113.050,28
135.008.060.182,172.016.114.050,28
172.016.112.020,197.182.091.233,28
209.074.060.168,172.016.113.050,28
010.020.030.040,172.016.112.050,28
207.075.239.115,172.016.112.015,28
230.001.010.020,172.016.112.050,28
192.168.001.001,194.027.251.021,28
010.020.030.040,172.016.112.050,28
172.016.113.084,197.218.177.069,28
192.168.001.001,194.027.251.021,28
230.001.010.020,172.016.112.050,28
209.012.013.040,172.016.112.050,28
172.016.115.087,207.025.071.127,28
199.174.194.065,172.016.114.050,28
192.168.001.005,192.168.001.001,28
172.016.117.111,207.046.131.015,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
172.016.113.105,135.008.060.182,28
172.016.114.169,196.227.033.189,28
010.020.030.040,172.016.112.050,28
172.016.117.103,205.181.112.046,28
194.027.251.021,192.168.001.001,28
010.020.030.040,172.016.112.050,28
194.027.251.021,192.168.001.001,28
194.027.251.021,192.168.001.001,28
172.016.116.044,208.134.241.210,28
172.016.114.169,152.163.210.017,28
166.102.114.043,172.016.113.050,28
172.016.117.111,207.087.024.010,28
172.016.117.103,134.205.165.120,28
207.075.239.115,172.016.014.100,28
010.020.030.040,172.016.112.050,28
135.013.216.191,172.016.113.050,28
192.168.001.001,194.027.251.021,28
135.013.216.191,172.016.113.050,28
010.020.030.040,172.016.112.050,28
209.074.060.168,172.016.113.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
202.072.001.077,172.016.114.089,28
209.074.060.168,172.016.113.050,28
135.013.216.191,172.016.113.050,28
010.020.030.040,172.016.112.050,28
166.102.114.043,172.016.113.050,28
172.016.115.087,206.031.242.050,28
172.016.114.207,199.095.208.099,28
172.016.117.132,207.046.130.150,28
192.168.001.010,172.016.112.020,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
196.227.033.189,172.016.114.050,28
010.020.030.040,172.016.112.050,28
207.230.054.203,192.168.001.001,28
204.233.047.156,172.016.118.030,28
194.027.251.021,192.168.001.001,28
010.020.030.040,172.016.112.050,28
172.016.112.020,192.168.001.020,28
010.020.030.040,172.016.112.050,28
172.016.114.207,207.115.134.024,28
172.016.114.148,204.181.081.149,28
194.007.248.153,192.168.001.001,28
197.218.177.069,172.016.114.050,28
230.001.010.020,172.016.112.050,28
172.016.112.194,195.115.218.108,28
199.174.194.065,172.016.114.050,28
010.020.030.040,172.016.112.050,28
172.016.116.044,206.079.171.051,28
199.174.194.039,172.016.114.050,28
230.001.010.020,172.016.112.050,28
192.168.001.001,194.027.251.021,28
209.074.060.168,172.016.113.050,28
172.016.117.103,206.132.025.036,28
135.013.216.191,172.016.113.050,28
172.016.115.005,207.121.187.251,28
166.102.114.043,172.016.113.050,28
010.020.030.040,172.016.112.050,28
192.168.001.001,194.027.251.021,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
199.174.194.008,172.016.114.050,28
166.102.114.043,172.016.113.050,28
207.230.054.203,192.168.001.001,28
010.020.030.040,172.016.112.050,28
172.016.114.207,208.134.241.210,28
172.016.116.044,209.067.119.118,28
010.020.030.040,172.016.112.050,28
172.016.114.169,206.135.060.020,28
230.001.010.020,172.016.112.050,28
192.168.001.010,172.016.113.050,28
172.016.114.050,194.027.251.021,28
230.001.010.020,172.016.112.050,28
172.016.117.103,137.241.123.150,28
207.114.237.192,172.016.114.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,28
195.073.151.050,172.016.114.050,28
135.013.216.191,172.016.113.050,28
010.020.030.040,172.016.112.050,28
199.174.194.168,172.016.114.050,28
209.074.060.204,172.016.112.050,28
209.074.060.168,172.016.113.050,28
230.001.010.020,172.016.112.050,28
010.020.030.040,172.016.112.050,28
208.253.077.185,172.016.113.050,28
010.020.030.040,172.016.112.050,28
010.020.030.040,172.016.112.050,29
172.016.116.201,199.095.074.090,29
010.020.030.040,172.016.112.050,29
172.016.116.044,152.163.210.011,29
010.020.030.040,172.016.112.050,29
135.013.216.191,172.016.113.050,29
199.174.194.080,172.016.114.050,29
172.016.114.148,137.245.085.134,29
172.016.116.044,208.018.192.042,29
194.027.251.021,192.168.001.001,29
194.027.251.021,192.168.001.001,29
172.016.113.105,160.147.068.021,29
230.001.010.020,172.016.112.050,29
197.218.177.069,172.016.112.164,29
010.020.030.040,172.016.112.050,29
199.174.194.201,172.016.114.050,29
194.027.251.021,172.016.112.149,29
230.001.010.020,172.016.112.050,29
172.016.116.201,204.202.129.232,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
199.174.194.042,172.016.114.050,29
010.020.030.040,172.016.112.050,29
135.013.216.191,172.016.113.050,29
209.074.060.168,172.016.113.050,29
192.168.001.001,194.027.251.021,29
192.168.001.001,194.027.251.021,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
230.001.010.020,172.016.112.050,29
207.230.054.203,192.168.001.001,29
209.074.060.168,172.016.113.050,29
194.027.251.021,192.168.001.001,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
192.168.001.001,194.027.251.021,29
111.111.111.111,172.016.114.050,29
209.074.060.168,172.016.113.050,29
230.001.010.020,172.016.112.050,29
230.001.010.020,172.016.112.050,29
230.001.010.020,172.016.112.050,29
009.009.009.009,172.016.112.050,29
230.001.010.020,172.016.112.050,29
207.230.054.203,192.168.001.001,29
010.020.030.040,172.016.112.050,29
172.016.112.207,143.166.224.041,29
172.016.114.207,135.013.216.191,29
172.016.113.084,204.176.194.002,29
010.020.030.040,172.016.112.050,29
209.074.060.168,172.016.113.050,29
166.102.114.043,172.016.113.050,29
135.008.060.182,172.016.114.050,29
172.016.112.194,207.087.001.051,29
230.001.010.020,172.016.112.050,29
172.016.116.194,206.251.019.072,29
135.013.216.191,172.016.113.050,29
192.168.001.001,194.027.251.021,29
010.020.030.040,172.016.112.050,29
172.016.112.149,209.097.022.096,29
172.016.112.050,196.227.033.189,29
172.016.112.020,192.168.001.010,29
197.218.177.069,172.016.113.084,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
194.027.251.021,192.168.001.001,29
209.074.060.168,172.016.113.050,29
192.168.001.001,194.027.251.021,29
010.020.030.040,172.016.112.050,29
172.016.117.111,212.037.006.253,29
230.001.010.020,172.016.112.050,29
230.001.010.020,172.016.112.050,29
208.253.077.185,172.016.113.050,29
230.001.010.020,172.016.112.050,29
010.020.030.040,172.016.112.050,29
135.013.216.191,172.016.113.050,29
192.168.001.001,194.027.251.021,29
194.027.251.021,192.168.001.001,29
172.016.116.194,209.097.022.096,29
209.030.070.099,172.016.112.050,29
205.231.028.221,172.016.112.050,29
194.027.251.021,192.168.001.001,29
010.020.030.040,172.016.112.050,29
135.013.216.191,172.016.113.050,29
192.168.001.001,207.230.054.203,29
172.016.116.201,137.241.123.150,29
230.001.010.020,172.016.112.050,29
172.016.115.234,208.134.241.210,29
209.012.013.015,172.016.112.050,29
194.007.248.153,172.016.114.148,29
172.016.112.149,209.097.022.096,29
010.020.030.040,172.016.112.050,29
172.016.117.052,207.046.130.149,29
172.016.114.207,134.177.003.028,29
135.008.060.182,172.016.114.050,29
172.016.114.168,208.206.055.241,29
192.168.001.001,194.027.251.021,29
192.168.001.010,172.016.112.020,29
172.016.117.111,207.240.014.011,29
209.074.060.168,172.016.113.050,29
194.027.251.021,192.168.001.001,29
172.016.114.168,207.046.130.139,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
172.016.113.105,152.003.010.064,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
135.013.216.191,172.016.113.050,29
209.074.060.168,172.016.113.050,29
010.020.030.040,172.016.112.050,29
166.102.114.043,172.016.113.050,29
209.074.060.168,172.016.113.050,29
010.020.030.040,172.016.112.050,29
172.016.112.194,208.002.188.061,29
172.016.113.084,209.047.158.065,29
135.013.216.191,172.016.113.050,29
172.016.112.194,207.200.074.036,29
207.103.080.104,172.016.116.201,29
207.230.054.203,192.168.001.001,29
172.016.113.050,194.007.248.153,29
166.102.114.043,172.016.113.050,29
010.020.030.040,172.016.112.050,29
172.016.113.084,206.132.025.051,29
192.168.001.020,192.168.001.010,29
172.016.112.149,208.225.118.138,29
194.027.251.021,192.168.001.001,29
197.218.177.069,172.016.112.149,29
172.016.112.149,204.127.237.086,29
172.016.117.052,207.018.199.006,29
209.074.060.168,172.016.113.050,29
172.016.115.234,209.001.224.015,29
010.020.030.040,172.016.112.050,29
207.230.054.203,192.168.001.001,29
230.001.010.020,172.016.112.050,29
230.001.010.020,172.016.112.050,29
010.020.030.040,172.016.112.050,29
207.230.054.203,192.168.001.001,29
230.001.010.020,172.016.112.050,29
230.001.010.020,172.016.112.050,29
172.016.115.087,129.048.028.012,29
194.027.251.021,192.168.001.001,29
194.027.251.021,192.168.001.001,29
230.001.010.020,172.016.112.050,29
207.230.054.203,192.168.001.001,29
166.102.114.043,172.016.113.050,29
194.027.251.021,192.168.001.001,29
135.013.216.191,172.016.113.050,29
010.020.030.040,172.016.112.050,29
172.016.113.204,152.163.210.052,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
172.016.116.194,209.001.224.015,29
205.231.028.053,172.016.112.050,29
010.020.030.040,172.016.112.050,29
209.074.060.223,172.016.112.050,29
230.001.010.020,172.016.112.050,29
172.016.114.168,209.185.102.240,29
192.168.001.001,194.027.251.021,29
172.016.113.105,195.073.151.050,29
199.227.099.017,172.016.114.050,29
209.074.060.168,172.016.113.050,29
172.016.116.044,137.245.085.134,29
010.020.030.040,172.016.112.050,29
172.016.117.111,204.071.180.016,29
172.016.114.169,205.181.112.065,29
192.168.001.001,194.027.251.021,29
172.016.113.084,197.218.177.069,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
209.074.060.168,172.016.113.050,29
172.016.112.050,209.030.071.165,29
172.016.113.204,197.218.177.069,29
010.020.030.040,172.016.112.050,29
209.074.060.168,172.016.113.050,29
172.016.114.207,204.146.047.050,29
172.016.117.052,207.068.156.056,29
153.107.252.061,172.016.114.050,29
172.016.113.105,198.003.099.101,29
172.016.117.052,205.168.248.010,29
192.168.001.001,208.239.005.230,29
192.168.001.001,194.027.251.021,29
010.020.030.040,172.016.112.050,29
230.001.010.020,172.016.112.050,29
166.102.114.043,172.016.113.050,29
230.001.010.020,172.016.112.050,29
209.074.060.168,172.016.113.050,29
172.016.113.084,205.214.172.078,29
172.016.116.201,209.001.224.016,29
194.027.251.021,192.168.001.001,29
230.001.010.020,172.016.112.050,29
166.102.114.043,172.016.113.050,29
010.020.030.040,172.016.112.050,29
230.001.010.020,172.016.112.050,29
010.020.030.040,172.016.112.050,29
172.016.113.204,205.227.056.015,29
009.009.009.009,172.016.112.050,29
135.013.216.191,172.016.113.050,29
172.016.117.111,199.095.074.090,29
192.168.001.005,192.168.001.001,29
172.016.114.148,135.008.060.182,29
010.020.030.040,172.016.112.050,29
230.001.010.020,172.016.112.050,29
010.020.030.040,172.016.112.050,29
172.016.115.234,206.250.094.115,29
010.020.030.040,172.016.112.050,29
194.027.251.021,192.168.001.001,29
010.020.030.040,172.016.112.050,29
153.107.252.035,172.016.112.050,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
172.016.116.201,207.046.130.168,29
166.102.114.043,172.016.113.050,29
197.218.177.069,172.016.112.194,29
010.020.030.040,172.016.112.050,29
194.027.251.021,192.168.001.001,29
199.174.194.002,172.016.114.050,29
230.001.010.020,172.016.112.050,29
230.001.010.020,172.016.112.050,29
010.020.030.040,172.016.112.050,29
199.174.194.013,172.016.114.050,29
230.001.010.020,172.016.112.050,29
230.001.010.020,172.016.112.050,29
172.016.112.207,207.046.130.139,29
192.168.001.001,194.027.251.021,29
172.016.112.020,194.027.251.021,29
166.102.114.043,172.016.113.050,29
209.074.060.057,172.016.112.050,29
172.016.116.044,161.074.092.010,29
010.020.030.040,172.016.112.050,29
172.016.113.084,206.250.094.100,29
166.102.114.043,172.016.113.050,29
172.016.114.148,196.037.075.158,29
208.239.005.230,192.168.001.001,29
199.174.194.123,172.016.114.050,29
166.102.114.043,172.016.113.050,29
010.020.030.040,172.016.112.050,29
010.020.030.040,172.016.112.050,29
172.016.117.132,192.151.011.032,29
192.168.001.001,194.027.251.021,29
172.016.117.052,208.227.238.101,29
